tag,text,page,page_width,page_height,fontname,r,g,b,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
B-Alinea,Toute,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,106,381,391,33649,12,P,Document;H5
I-Alinea,demande,34,612,1008,BCDJEE+ArialNarrow,0,0,0,109,143,381,391,33649,12,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,146,155,381,391,33649,12,P,Document;H5
I-Alinea,certificat,34,612,1008,BCDJEE+ArialNarrow,0,0,0,157,188,381,391,33649,12,P,Document;H5
I-Alinea,d’autorisation,34,612,1008,BCDJEE+ArialNarrow,0,0,0,190,239,381,391,33649,12,P,Document;H5
I-Alinea,pour,34,612,1008,BCDJEE+ArialNarrow,0,0,0,242,258,381,391,33649,12,P,Document;H5
I-Alinea,une,34,612,1008,BCDGEE+ArialNarrow,0,0,0,261,274,381,391,33649,12,P,Document;H5
I-Alinea,intervention,34,612,1008,BCDGEE+ArialNarrow,0,0,0,277,319,381,391,33649,12,P,Document;H5
I-Alinea,nécessitant,34,612,1008,BCDGEE+ArialNarrow,0,0,0,322,363,381,391,33649,12,P,Document;H5
I-Alinea,un,34,612,1008,BCDGEE+ArialNarrow,0,0,0,366,375,381,391,33649,12,P,Document;H5
I-Alinea,"permis,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,378,405,381,391,33649,12,P,Document;H5
I-Alinea,un,34,612,1008,BCDGEE+ArialNarrow,0,0,0,407,416,381,391,33649,12,P,Document;H5
I-Alinea,certificat,34,612,1008,BCDGEE+ArialNarrow,0,0,0,419,449,381,391,33649,12,P,Document;H5
I-Alinea,ou,34,612,1008,BCDGEE+ArialNarrow,0,0,0,452,461,381,391,33649,12,P,Document;H5
I-Alinea,toute,34,612,1008,BCDGEE+ArialNarrow,0,0,0,464,482,381,391,33649,12,P,Document;H5
I-Alinea,autre,34,612,1008,BCDGEE+ArialNarrow,0,0,0,485,503,381,391,33649,12,P,Document;H5
I-Alinea,forme,34,612,1008,BCDGEE+ArialNarrow,0,0,0,506,527,381,391,33649,12,P,Document;H5
I-Alinea,d’autorisation,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,134,392,402,33660,12,P,Document;H5
I-Alinea,requise,34,612,1008,BCDJEE+ArialNarrow,0,0,0,137,164,392,402,33660,12,P,Document;H5
I-Alinea,en,34,612,1008,BCDJEE+ArialNarrow,0,0,0,167,176,392,402,33660,12,P,Document;H5
I-Alinea,vertu,34,612,1008,BCDJEE+ArialNarrow,0,0,0,179,197,392,402,33660,12,P,Document;H5
I-Alinea,d’une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,200,220,392,402,33660,12,P,Document;H5
I-Alinea,loi,34,612,1008,BCDJEE+ArialNarrow,0,0,0,224,232,392,402,33660,12,P,Document;H5
I-Alinea,ou,34,612,1008,BCDJEE+ArialNarrow,0,0,0,235,244,392,402,33660,12,P,Document;H5
I-Alinea,d’un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,247,263,392,402,33660,12,P,Document;H5
I-Alinea,règlement,34,612,1008,BCDJEE+ArialNarrow,0,0,0,266,302,392,402,33660,12,P,Document;H5
I-Alinea,du,34,612,1008,BCDJEE+ArialNarrow,0,0,0,305,314,392,402,33660,12,P,Document;H5
I-Alinea,Gouvernement,34,612,1008,BCDJEE+ArialNarrow,0,0,0,317,371,392,402,33660,12,P,Document;H5
I-Alinea,du,34,612,1008,BCDJEE+ArialNarrow,0,0,0,375,384,392,402,33660,12,P,Document;H5
I-Alinea,Québec,34,612,1008,BCDJEE+ArialNarrow,0,0,0,387,415,392,402,33660,12,P,Document;H5
I-Alinea,doit,34,612,1008,BCDJEE+ArialNarrow,0,0,0,419,432,392,402,33660,12,P,Document;H5
I-Alinea,être,34,612,1008,BCDJEE+ArialNarrow,0,0,0,435,449,392,402,33660,12,P,Document;H5
I-Alinea,accompagnée,34,612,1008,BCDJEE+ArialNarrow,0,0,0,452,503,392,402,33660,12,P,Document;H5
I-Alinea,d’une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,507,527,392,402,33660,12,P,Document;H5
I-Alinea,copie,34,612,1008,BCDGEE+ArialNarrow,0,0,0,85,105,404,414,33672,12,P,Document;H5
I-Alinea,de,34,612,1008,BCDGEE+ArialNarrow,0,0,0,107,116,404,414,33672,12,P,Document;H5
I-Alinea,tous,34,612,1008,BCDGEE+ArialNarrow,0,0,0,119,134,404,414,33672,12,P,Document;H5
I-Alinea,les,34,612,1008,BCDGEE+ArialNarrow,0,0,0,137,147,404,414,33672,12,P,Document;H5
I-Alinea,documents,34,612,1008,BCDGEE+ArialNarrow,0,0,0,150,190,404,414,33672,12,P,Document;H5
I-Alinea,requis,34,612,1008,BCDGEE+ArialNarrow,0,0,0,192,215,404,414,33672,12,P,Document;H5
I-Alinea,par,34,612,1008,BCDGEE+ArialNarrow,0,0,0,217,229,404,414,33672,12,P,Document;H5
I-Alinea,ladite,34,612,1008,BCDGEE+ArialNarrow,0,0,0,232,251,404,414,33672,12,P,Document;H5
I-Alinea,loi,34,612,1008,BCDGEE+ArialNarrow,0,0,0,254,262,404,414,33672,12,P,Document;H5
I-Alinea,ou,34,612,1008,BCDGEE+ArialNarrow,0,0,0,264,274,404,414,33672,12,P,Document;H5
I-Alinea,ledit,34,612,1008,BCDGEE+ArialNarrow,0,0,0,276,291,404,414,33672,12,P,Document;H5
I-Alinea,règlement,34,612,1008,BCDGEE+ArialNarrow,0,0,0,294,331,404,414,33672,12,P,Document;H5
I-Alinea,pour,34,612,1008,BCDJEE+ArialNarrow,0,0,0,333,349,404,414,33672,12,P,Document;H5
I-Alinea,l’émission,34,612,1008,BCDJEE+ArialNarrow,0,0,0,352,388,404,414,33672,12,P,Document;H5
I-Alinea,dudit,34,612,1008,BCDJEE+ArialNarrow,0,0,0,390,408,404,414,33672,12,P,Document;H5
I-Alinea,"permis,",34,612,1008,BCDJEE+ArialNarrow,0,0,0,411,438,404,414,33672,12,P,Document;H5
I-Alinea,certificat,34,612,1008,BCDJEE+ArialNarrow,0,0,0,440,471,404,414,33672,12,P,Document;H5
I-Alinea,ou,34,612,1008,BCDJEE+ArialNarrow,0,0,0,473,482,404,414,33672,12,P,Document;H5
I-Alinea,autre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,485,504,404,414,33672,12,P,Document;H5
I-Alinea,forme,34,612,1008,BCDJEE+ArialNarrow,0,0,0,506,527,404,414,33672,12,P,Document;H5
I-Alinea,"d’autorisation,",34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,136,415,425,33683,12,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,138,147,415,425,33683,12,P,Document;H5
I-Alinea,même,34,612,1008,BCDJEE+ArialNarrow,0,0,0,150,173,415,425,33683,12,P,Document;H5
I-Alinea,que,34,612,1008,BCDJEE+ArialNarrow,0,0,0,175,188,415,425,33683,12,P,Document;H5
I-Alinea,d’une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,191,211,415,425,33683,12,P,Document;H5
I-Alinea,copie,34,612,1008,BCDJEE+ArialNarrow,0,0,0,213,233,415,425,33683,12,P,Document;H5
I-Alinea,desdits,34,612,1008,BCDJEE+ArialNarrow,0,0,0,235,261,415,425,33683,12,P,Document;H5
I-Alinea,"permis,",34,612,1008,BCDJEE+ArialNarrow,0,0,0,263,290,415,425,33683,12,P,Document;H5
I-Alinea,certificats,34,612,1008,BCDJEE+ArialNarrow,0,0,0,292,327,415,425,33683,12,P,Document;H5
I-Alinea,ou,34,612,1008,BCDJEE+ArialNarrow,0,0,0,330,339,415,425,33683,12,P,Document;H5
I-Alinea,autre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,341,360,415,425,33683,12,P,Document;H5
I-Alinea,forme,34,612,1008,BCDJEE+ArialNarrow,0,0,0,362,383,415,425,33683,12,P,Document;H5
I-Alinea,d’autorisation.,34,612,1008,BCDJEE+ArialNarrow,0,0,0,385,436,415,425,33683,12,P,Document;H5
B-Article,68.,34,612,1008,BCDHEE+ArialNarrow-Bold,0.149,0.149,0.149,85,96,445,455,33713,13,P,Document;H4
I-Article,Plans,34,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,113,135,445,455,33713,13,P,Document;H4
I-Article,et,34,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,138,145,445,455,33713,13,P,Document;H4
I-Article,devis,34,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,147,168,445,455,33713,13,P,Document;H4
I-Article,de,34,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,170,180,445,455,33713,13,P,Document;H4
I-Article,travaux,34,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,182,211,445,455,33713,13,P,Document;H4
I-Article,d’architecture,34,612,1008,BCDKEE+ArialNarrow-Bold,0,0,0,214,268,445,455,33713,13,P,Document;H4
B-Alinea,Tous,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,103,462,472,33730,14,P,Document;H5
I-Alinea,les,34,612,1008,BCDJEE+ArialNarrow,0,0,0,105,116,462,472,33730,14,P,Document;H5
I-Alinea,plans,34,612,1008,BCDJEE+ArialNarrow,0,0,0,117,137,462,472,33730,14,P,Document;H5
I-Alinea,et,34,612,1008,BCDJEE+ArialNarrow,0,0,0,139,146,462,472,33730,14,P,Document;H5
I-Alinea,devis,34,612,1008,BCDJEE+ArialNarrow,0,0,0,147,166,462,472,33730,14,P,Document;H5
I-Alinea,d’architecture,34,612,1008,BCDJEE+ArialNarrow,0,0,0,168,217,462,472,33730,14,P,Document;H5
I-Alinea,pour,34,612,1008,BCDJEE+ArialNarrow,0,0,0,219,236,462,472,33730,14,P,Document;H5
I-Alinea,une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,237,251,462,472,33730,14,P,Document;H5
I-Alinea,nouvelle,34,612,1008,BCDJEE+ArialNarrow,0,0,0,253,283,462,472,33730,14,P,Document;H5
I-Alinea,"construction,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,285,332,462,472,33730,14,P,Document;H5
I-Alinea,un,34,612,1008,BCDGEE+ArialNarrow,0,0,0,333,342,462,472,33730,14,P,Document;H5
I-Alinea,agrandissement,34,612,1008,BCDGEE+ArialNarrow,0,0,0,344,403,462,472,33730,14,P,Document;H5
I-Alinea,majeur,34,612,1008,BCDGEE+ArialNarrow,0,0,0,404,429,462,472,33730,14,P,Document;H5
I-Alinea,ou,34,612,1008,BCDGEE+ArialNarrow,0,0,0,431,440,462,472,33730,14,P,Document;H5
I-Alinea,pour,34,612,1008,BCDGEE+ArialNarrow,0,0,0,442,458,462,472,33730,14,P,Document;H5
I-Alinea,une,34,612,1008,BCDGEE+ArialNarrow,0,0,0,460,474,462,472,33730,14,P,Document;H5
I-Alinea,reconstruction,34,612,1008,BCDGEE+ArialNarrow,0,0,0,476,527,462,472,33730,14,P,Document;H5
I-Alinea,d’un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,101,474,483,33741,14,P,Document;H5
I-Alinea,bâtiment,34,612,1008,BCDJEE+ArialNarrow,0,0,0,103,134,474,483,33741,14,P,Document;H5
I-Alinea,principal,34,612,1008,BCDJEE+ArialNarrow,0,0,0,136,167,474,483,33741,14,P,Document;H5
I-Alinea,doivent,34,612,1008,BCDJEE+ArialNarrow,0,0,0,169,195,474,483,33741,14,P,Document;H5
I-Alinea,être,34,612,1008,BCDJEE+ArialNarrow,0,0,0,197,212,474,483,33741,14,P,Document;H5
I-Alinea,signés,34,612,1008,BCDJEE+ArialNarrow,0,0,0,214,238,474,483,33741,14,P,Document;H5
I-Alinea,et,34,612,1008,BCDJEE+ArialNarrow,0,0,0,240,247,474,483,33741,14,P,Document;H5
I-Alinea,scellés,34,612,1008,BCDJEE+ArialNarrow,0,0,0,249,274,474,483,33741,14,P,Document;H5
I-Alinea,par,34,612,1008,BCDJEE+ArialNarrow,0,0,0,276,288,474,483,33741,14,P,Document;H5
I-Alinea,un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,290,299,474,483,33741,14,P,Document;H5
I-Alinea,technologue,34,612,1008,BCDJEE+ArialNarrow,0,0,0,301,346,474,483,33741,14,P,Document;H5
I-Alinea,membre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,348,378,474,483,33741,14,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,380,389,474,483,33741,14,P,Document;H5
I-Alinea,l’Ordre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,392,416,474,483,33741,14,P,Document;H5
I-Alinea,des,34,612,1008,BCDGEE+ArialNarrow,0,0,0,419,432,474,483,33741,14,P,Document;H5
I-Alinea,technologues,34,612,1008,BCDGEE+ArialNarrow,0,0,0,434,483,474,483,33741,14,P,Document;H5
I-Alinea,du,34,612,1008,BCDGEE+ArialNarrow,0,0,0,485,494,474,483,33741,14,P,Document;H5
I-Alinea,"Québec,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,496,527,474,483,33741,14,P,Document;H5
I-Alinea,par,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,97,485,495,33753,14,P,Document;H5
I-Alinea,un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,99,108,485,495,33753,14,P,Document;H5
I-Alinea,architecte,34,612,1008,BCDJEE+ArialNarrow,0,0,0,111,146,485,495,33753,14,P,Document;H5
I-Alinea,membre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,148,178,485,495,33753,14,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,181,190,485,495,33753,14,P,Document;H5
I-Alinea,l’Ordre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,192,217,485,495,33753,14,P,Document;H5
I-Alinea,des,34,612,1008,BCDGEE+ArialNarrow,0,0,0,219,232,485,495,33753,14,P,Document;H5
I-Alinea,architectes,34,612,1008,BCDGEE+ArialNarrow,0,0,0,235,274,485,495,33753,14,P,Document;H5
I-Alinea,du,34,612,1008,BCDGEE+ArialNarrow,0,0,0,276,286,485,495,33753,14,P,Document;H5
I-Alinea,Québec,34,612,1008,BCDGEE+ArialNarrow,0,0,0,288,317,485,495,33753,14,P,Document;H5
I-Alinea,ou,34,612,1008,BCDGEE+ArialNarrow,0,0,0,319,328,485,495,33753,14,P,Document;H5
I-Alinea,par,34,612,1008,BCDGEE+ArialNarrow,0,0,0,330,342,485,495,33753,14,P,Document;H5
I-Alinea,un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,344,354,485,495,33753,14,P,Document;H5
I-Alinea,ingénieur,34,612,1008,BCDJEE+ArialNarrow,0,0,0,356,389,485,495,33753,14,P,Document;H5
I-Alinea,membre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,392,422,485,495,33753,14,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,424,433,485,495,33753,14,P,Document;H5
I-Alinea,l’Ordre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,436,460,485,495,33753,14,P,Document;H5
I-Alinea,des,34,612,1008,BCDGEE+ArialNarrow,0,0,0,463,476,485,495,33753,14,P,Document;H5
I-Alinea,ingénieurs,34,612,1008,BCDGEE+ArialNarrow,0,0,0,478,516,485,495,33753,14,P,Document;H5
I-Alinea,du,34,612,1008,BCDGEE+ArialNarrow,0,0,0,518,527,485,495,33753,14,P,Document;H5
I-Alinea,Québec.,34,612,1008,BCDGEE+ArialNarrow,0,0,0,85,116,496,506,33764,14,P,Document;H5
B-Alinea,Tous,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,103,520,530,33788,15,P,Document;H5
I-Alinea,les,34,612,1008,BCDJEE+ArialNarrow,0,0,0,107,117,520,530,33788,15,P,Document;H5
I-Alinea,plans,34,612,1008,BCDJEE+ArialNarrow,0,0,0,121,141,520,530,33788,15,P,Document;H5
I-Alinea,et,34,612,1008,BCDJEE+ArialNarrow,0,0,0,144,151,520,530,33788,15,P,Document;H5
I-Alinea,devis,34,612,1008,BCDJEE+ArialNarrow,0,0,0,155,174,520,530,33788,15,P,Document;H5
I-Alinea,d’architecture,34,612,1008,BCDJEE+ArialNarrow,0,0,0,177,226,520,530,33788,15,P,Document;H5
I-Alinea,pour,34,612,1008,BCDJEE+ArialNarrow,0,0,0,230,246,520,530,33788,15,P,Document;H5
I-Alinea,une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,250,264,520,530,33788,15,P,Document;H5
I-Alinea,nouvelle,34,612,1008,BCDJEE+ArialNarrow,0,0,0,267,298,520,530,33788,15,P,Document;H5
I-Alinea,"construction,",34,612,1008,BCDJEE+ArialNarrow,0,0,0,301,348,520,530,33788,15,P,Document;H5
I-Alinea,un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,351,360,520,530,33788,15,P,Document;H5
I-Alinea,"agrandissement,",34,612,1008,BCDJEE+ArialNarrow,0,0,0,364,424,520,530,33788,15,P,Document;H5
I-Alinea,une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,428,442,520,530,33788,15,P,Document;H5
I-Alinea,reconstruction,34,612,1008,BCDJEE+ArialNarrow,0,0,0,445,497,520,530,33788,15,P,Document;H5
I-Alinea,ou,34,612,1008,BCDJEE+ArialNarrow,0,0,0,500,509,520,530,33788,15,P,Document;H5
I-Alinea,une,34,612,1008,BCDJEE+ArialNarrow,0,0,0,513,527,520,530,33788,15,P,Document;H5
I-Alinea,modification,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,129,531,541,33799,15,P,Document;H5
I-Alinea,d’un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,132,147,531,541,33799,15,P,Document;H5
I-Alinea,bâtiment,34,612,1008,BCDJEE+ArialNarrow,0,0,0,150,182,531,541,33799,15,P,Document;H5
I-Alinea,destiné,34,612,1008,BCDJEE+ArialNarrow,0,0,0,185,211,531,541,33799,15,P,Document;H5
I-Alinea,à,34,612,1008,BCDJEE+ArialNarrow,0,0,0,215,219,531,541,33799,15,P,Document;H5
I-Alinea,l’usage,34,612,1008,BCDJEE+ArialNarrow,0,0,0,222,248,531,541,33799,15,P,Document;H5
I-Alinea,du,34,612,1008,BCDJEE+ArialNarrow,0,0,0,251,260,531,541,33799,15,P,Document;H5
I-Alinea,"public,",34,612,1008,BCDJEE+ArialNarrow,0,0,0,263,287,531,541,33799,15,P,Document;H5
I-Alinea,au,34,612,1008,BCDJEE+ArialNarrow,0,0,0,290,299,531,541,33799,15,P,Document;H5
I-Alinea,sens,34,612,1008,BCDJEE+ArialNarrow,0,0,0,302,320,531,541,33799,15,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,323,332,531,541,33799,15,P,Document;H5
I-Alinea,la,34,612,1008,BCDJEE+ArialNarrow,0,0,0,335,342,531,541,33799,15,P,Document;H5
I-Alinea,Loi,34,612,1008,BCDJEE+ArialNarrow,0,0,0,345,356,531,541,33799,15,P,Document;H5
I-Alinea,sur,34,612,1008,BCDJEE+ArialNarrow,0,0,0,359,370,531,541,33799,15,P,Document;H5
I-Alinea,le,34,612,1008,BCDJEE+ArialNarrow,0,0,0,373,380,531,541,33799,15,P,Document;H5
I-Alinea,bâtiment,34,612,1008,BCDGEE+ArialNarrow,0,0,0,383,414,531,541,33799,15,P,Document;H5
I-Alinea,"(L.R.Q.,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,418,446,531,541,33799,15,P,Document;H5
I-Alinea,"c.B-1.1),",34,612,1008,BCDGEE+ArialNarrow,0,0,0,449,480,531,541,33799,15,P,Document;H5
I-Alinea,doivent,34,612,1008,BCDGEE+ArialNarrow,0,0,0,483,510,531,541,33799,15,P,Document;H5
I-Alinea,être,34,612,1008,BCDGEE+ArialNarrow,0,0,0,513,527,531,541,33799,15,P,Document;H5
I-Alinea,signés,34,612,1008,BCDGEE+ArialNarrow,0,0,0,85,109,543,553,33811,15,P,Document;H5
I-Alinea,et,34,612,1008,BCDGEE+ArialNarrow,0,0,0,111,118,543,553,33811,15,P,Document;H5
I-Alinea,scellés,34,612,1008,BCDGEE+ArialNarrow,0,0,0,120,145,543,553,33811,15,P,Document;H5
I-Alinea,par,34,612,1008,BCDGEE+ArialNarrow,0,0,0,147,158,543,553,33811,15,P,Document;H5
I-Alinea,un,34,612,1008,BCDGEE+ArialNarrow,0,0,0,161,170,543,553,33811,15,P,Document;H5
I-Alinea,"architecte,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,172,210,543,553,33811,15,P,Document;H5
I-Alinea,au,34,612,1008,BCDGEE+ArialNarrow,0,0,0,212,221,543,553,33811,15,P,Document;H5
I-Alinea,sens,34,612,1008,BCDGEE+ArialNarrow,0,0,0,223,240,543,553,33811,15,P,Document;H5
I-Alinea,de,34,612,1008,BCDGEE+ArialNarrow,0,0,0,242,251,543,553,33811,15,P,Document;H5
I-Alinea,la,34,612,1008,BCDGEE+ArialNarrow,0,0,0,253,260,543,553,33811,15,P,Document;H5
I-Alinea,Loi,34,612,1008,BCDGEE+ArialNarrow,0,0,0,262,273,543,553,33811,15,P,Document;H5
I-Alinea,sur,34,612,1008,BCDGEE+ArialNarrow,0,0,0,275,286,543,553,33811,15,P,Document;H5
I-Alinea,les,34,612,1008,BCDGEE+ArialNarrow,0,0,0,288,298,543,553,33811,15,P,Document;H5
I-Alinea,architectes,34,612,1008,BCDGEE+ArialNarrow,0,0,0,301,340,543,553,33811,15,P,Document;H5
I-Alinea,"(L.R.Q.,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,342,371,543,553,33811,15,P,Document;H5
I-Alinea,c.A-21),34,612,1008,BCDGEE+ArialNarrow,0,0,0,373,400,543,553,33811,15,P,Document;H5
I-Alinea,"et,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,402,411,543,553,33811,15,P,Document;H5
I-Alinea,lorsque,34,612,1008,BCDGEE+ArialNarrow,0,0,0,413,440,543,553,33811,15,P,Document;H5
I-Alinea,"requis,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,442,466,543,553,33811,15,P,Document;H5
I-Alinea,par,34,612,1008,BCDGEE+ArialNarrow,0,0,0,468,480,543,553,33811,15,P,Document;H5
I-Alinea,un,34,612,1008,BCDGEE+ArialNarrow,0,0,0,482,491,543,553,33811,15,P,Document;H5
I-Alinea,ingénieur,34,612,1008,BCDGEE+ArialNarrow,0,0,0,493,527,543,553,33811,15,P,Document;H5
I-Alinea,membre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,115,554,564,33822,15,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,117,126,554,564,33822,15,P,Document;H5
I-Alinea,l’Ordre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,128,153,554,564,33822,15,P,Document;H5
I-Alinea,des,34,612,1008,BCDGEE+ArialNarrow,0,0,0,155,168,554,564,33822,15,P,Document;H5
I-Alinea,ingénieurs,34,612,1008,BCDGEE+ArialNarrow,0,0,0,170,208,554,564,33822,15,P,Document;H5
I-Alinea,du,34,612,1008,BCDGEE+ArialNarrow,0,0,0,210,219,554,564,33822,15,P,Document;H5
I-Alinea,Québec,34,612,1008,BCDGEE+ArialNarrow,0,0,0,221,250,554,564,33822,15,P,Document;H5
I-Alinea,pour,34,612,1008,BCDGEE+ArialNarrow,0,0,0,252,268,554,564,33822,15,P,Document;H5
I-Alinea,les,34,612,1008,BCDGEE+ArialNarrow,0,0,0,270,281,554,564,33822,15,P,Document;H5
I-Alinea,"fondations,",34,612,1008,BCDGEE+ArialNarrow,0,0,0,283,323,554,564,33822,15,P,Document;H5
I-Alinea,la,34,612,1008,BCDGEE+ArialNarrow,0,0,0,325,331,554,564,33822,15,P,Document;H5
I-Alinea,charpente,34,612,1008,BCDGEE+ArialNarrow,0,0,0,333,370,554,564,33822,15,P,Document;H5
I-Alinea,et,34,612,1008,BCDGEE+ArialNarrow,0,0,0,372,379,554,564,33822,15,P,Document;H5
I-Alinea,les,34,612,1008,BCDGEE+ArialNarrow,0,0,0,381,391,554,564,33822,15,P,Document;H5
I-Alinea,systèmes,34,612,1008,BCDGEE+ArialNarrow,0,0,0,394,428,554,564,33822,15,P,Document;H5
I-Alinea,électriques,34,612,1008,BCDGEE+ArialNarrow,0,0,0,430,470,554,564,33822,15,P,Document;H5
I-Alinea,et,34,612,1008,BCDGEE+ArialNarrow,0,0,0,472,479,554,564,33822,15,P,Document;H5
I-Alinea,mécaniques.,34,612,1008,BCDGEE+ArialNarrow,0,0,0,481,527,554,564,33822,15,P,Document;H5
B-Alinea,Tous,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,103,578,588,33846,16,P,Document;H5
I-Alinea,les,34,612,1008,BCDJEE+ArialNarrow,0,0,0,106,117,578,588,33846,16,P,Document;H5
I-Alinea,plans,34,612,1008,BCDJEE+ArialNarrow,0,0,0,120,139,578,588,33846,16,P,Document;H5
I-Alinea,et,34,612,1008,BCDJEE+ArialNarrow,0,0,0,142,149,578,588,33846,16,P,Document;H5
I-Alinea,devis,34,612,1008,BCDJEE+ArialNarrow,0,0,0,152,171,578,588,33846,16,P,Document;H5
I-Alinea,d’architecture,34,612,1008,BCDJEE+ArialNarrow,0,0,0,174,223,578,588,33846,16,P,Document;H5
I-Alinea,ou,34,612,1008,BCDJEE+ArialNarrow,0,0,0,226,235,578,588,33846,16,P,Document;H5
I-Alinea,d’ingénierie,34,612,1008,BCDJEE+ArialNarrow,0,0,0,237,279,578,588,33846,16,P,Document;H5
I-Alinea,doivent,34,612,1008,BCDJEE+ArialNarrow,0,0,0,282,309,578,588,33846,16,P,Document;H5
I-Alinea,être,34,612,1008,BCDJEE+ArialNarrow,0,0,0,311,326,578,588,33846,16,P,Document;H5
I-Alinea,signés,34,612,1008,BCDJEE+ArialNarrow,0,0,0,328,352,578,588,33846,16,P,Document;H5
I-Alinea,et,34,612,1008,BCDJEE+ArialNarrow,0,0,0,355,362,578,588,33846,16,P,Document;H5
I-Alinea,scellés,34,612,1008,BCDJEE+ArialNarrow,0,0,0,365,390,578,588,33846,16,P,Document;H5
I-Alinea,par,34,612,1008,BCDJEE+ArialNarrow,0,0,0,392,404,578,588,33846,16,P,Document;H5
I-Alinea,un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,407,416,578,588,33846,16,P,Document;H5
I-Alinea,architecte,34,612,1008,BCDJEE+ArialNarrow,0,0,0,419,454,578,588,33846,16,P,Document;H5
I-Alinea,membre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,457,487,578,588,33846,16,P,Document;H5
I-Alinea,de,34,612,1008,BCDJEE+ArialNarrow,0,0,0,490,499,578,588,33846,16,P,Document;H5
I-Alinea,l’Ordre,34,612,1008,BCDJEE+ArialNarrow,0,0,0,502,527,578,588,33846,16,P,Document;H5
I-Alinea,des,34,612,1008,BCDJEE+ArialNarrow,0,0,0,85,98,589,599,33857,16,P,Document;H5
I-Alinea,architectes,34,612,1008,BCDJEE+ArialNarrow,0,0,0,101,140,589,599,33857,16,P,Document;H5
I-Alinea,du,34,612,1008,BCDJEE+ArialNarrow,0,0,0,142,152,589,599,33857,16,P,Document;H5
I-Alinea,Québec,34,612,1008,BCDJEE+ArialNarrow,0,0,0,154,182,589,599,33857,16,P,Document;H5
I-Alinea,ou,34,612,1008,BCDJEE+ArialNarrow,0,0,0,185,194,589,599,33857,16,P,Document;H5
I-Alinea,par,34,612,1008,BCDJEE+ArialNarrow,0,0,0,196,208,589,599,33857,16,P,Document;H5
I-Alinea,un,34,612,1008,BCDJEE+ArialNarrow,0,0,0,210,219,589,599,33857,16,P,Document;H5
I-Alinea,ingénieur,34,612,1008,BCDJEE+ArialNarrow,0,0,0,222,255,589,599,33857,16,P,Document;H5
